Time_Period,ICD-10 Code,Outcome_Fullname,Outcome_Shortname,Stratification,Strata,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2021-2024,I20_I25,I20_I25,IHD,EQI Quintile,Q5 (worst),1439038,804336010,173.9249,0.1487,173.6409,174.2093,173.92 ± 0.15
2021-2024,I50,I50,HF,EQI Quintile,National,354774,1318017089,22.9433,0.0393,22.8679,23.0189,22.94 ± 0.04
2021-2024,I50,I50,HF,EQI Quintile,Q1 (best),14259,44179895,25.6823,0.2224,25.2624,26.1073,25.68 ± 0.22
2021-2024,I50,I50,HF,EQI Quintile,Q2,27077,83470451,24.2246,0.1535,23.9369,24.5149,24.22 ± 0.15
2021-2024,I50,I50,HF,EQI Quintile,Q3,44897,157446091,22.7829,0.1108,22.5727,22.9947,22.78 ± 0.11
2021-2024,I50,I50,HF,EQI Quintile,Q4,66967,228584642,24.7124,0.098,24.5255,24.9003,24.71 ± 0.10
2021-2024,I50,I50,HF,EQI Quintile,Q5 (worst),201574,804336010,22.2194,0.0502,22.1225,22.3166,22.22 ± 0.05
2021-2024,I60_I69,I60_I69,Stroke,EQI Quintile,National,1809403,1318017089,133.8097,0.1023,133.6148,134.0048,133.81 ± 0.10
2021-2024,I60_I69,I60_I69,Stroke,EQI Quintile,Q1 (best),64837,44179895,135.7894,0.5563,134.7462,136.8387,135.79 ± 0.56
2021-2024,I60_I69,I60_I69,Stroke,EQI Quintile,Q2,131999,83470451,145.119,0.4213,144.3371,145.904,145.12 ± 0.42
2021-2024,I60_I69,I60_I69,Stroke,EQI Quintile,Q3,245604,157446091,148.2913,0.3113,147.7054,148.8789,148.29 ± 0.31
2021-2024,I60_I69,I60_I69,Stroke,EQI Quintile,Q4,336502,228584642,144.7299,0.2581,144.2413,145.2197,144.73 ± 0.26
2021-2024,I60_I69,I60_I69,Stroke,EQI Quintile,Q5 (worst),1030461,804336010,126.616,0.1275,126.3717,126.8607,126.62 ± 0.13
2021-2024,X60_X69,X60_X69,NVS,EQI Quintile,National,23095,1318017089,1.886,0.0127,1.8617,1.9105,1.89 ± 0.01
2021-2024,X60_X69,X60_X69,NVS,EQI Quintile,Q1 (best),483,44179895,1.1859,0.0555,1.0825,1.2965,1.19 ± 0.06
2021-2024,X60_X69,X60_X69,NVS,EQI Quintile,Q2,1299,83470451,1.7017,0.0488,1.6104,1.7968,1.70 ± 0.05
2021-2024,X60_X69,X60_X69,NVS,EQI Quintile,Q3,2554,157446091,1.7566,0.0358,1.6891,1.8261,1.76 ± 0.04
2021-2024,X60_X69,X60_X69,NVS,EQI Quintile,Q4,3871,228584642,1.8481,0.0305,1.7903,1.9072,1.85 ± 0.03
2021-2024,X60_X69,X60_X69,NVS,EQI Quintile,Q5 (worst),14888,804336010,1.9815,0.0166,1.9498,2.0135,1.98 ± 0.02
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,EQI Quintile,National,193398,1318017089,15.6188,0.0363,15.5493,15.6886,15.62 ± 0.04
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,EQI Quintile,Q1 (best),6945,44179895,16.7063,0.206,16.3156,17.1039,16.71 ± 0.21
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,EQI Quintile,Q2,14705,83470451,18.6966,0.1595,18.3956,19.0013,18.70 ± 0.16
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,EQI Quintile,Q3,26557,157446091,17.9782,0.1134,17.7626,18.1958,17.98 ± 0.11
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,EQI Quintile,Q4,37115,228584642,17.4785,0.093,17.3012,17.6573,17.48 ± 0.09
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,EQI Quintile,Q5 (worst),108076,804336010,14.2777,0.0442,14.1927,14.363,14.28 ± 0.04
2021-2024,X70_X84,X70_X84,VS,EQI Quintile,National,168306,1318017089,13.5672,0.0338,13.5024,13.6322,13.57 ± 0.03
2021-2024,X70_X84,X70_X84,VS,EQI Quintile,Q1 (best),6418,44179895,15.417,0.1977,15.0421,15.7989,15.42 ± 0.20
2021-2024,X70_X84,X70_X84,VS,EQI Quintile,Q2,13301,83470451,16.8583,0.1512,16.573,17.1473,16.86 ± 0.15
2021-2024,X70_X84,X70_X84,VS,EQI Quintile,Q3,23763,157446091,16.0572,0.107,15.8537,16.2627,16.06 ± 0.11
2021-2024,X70_X84,X70_X84,VS,EQI Quintile,Q4,32872,228584642,15.4475,0.0873,15.281,15.6154,15.45 ± 0.09
2021-2024,X70_X84,X70_X84,VS,EQI Quintile,Q5 (worst),91952,804336010,12.1286,0.0407,12.0503,12.2072,12.13 ± 0.04
2021-2024,Y87.0,Y87.0,SI,EQI Quintile,National,1997,1318017089,0.1657,0.0038,0.1585,0.1731,0.17 ± 0.00
2021-2024,Y87.0,Y87.0,SI,EQI Quintile,Q1 (best),44,44179895,0.1033,0.0161,0.0751,0.1387,0.10 ± 0.02
2021-2024,Y87.0,Y87.0,SI,EQI Quintile,Q2,105,83470451,0.1366,0.0137,0.1118,0.1654,0.14 ± 0.01
2021-2024,Y87.0,Y87.0,SI,EQI Quintile,Q3,240,157446091,0.1644,0.0109,0.1443,0.1866,0.16 ± 0.01
2021-2024,Y87.0,Y87.0,SI,EQI Quintile,Q4,372,228584642,0.1829,0.0097,0.1648,0.2025,0.18 ± 0.01
2021-2024,Y87.0,Y87.0,SI,EQI Quintile,Q5 (worst),1236,804336010,0.1676,0.0049,0.1584,0.1772,0.17 ± 0.00
