Time_Period,ICD-10 Code,Outcome_Fullname,Outcome_Shortname,Stratification,Strata,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2011-2015,N00_N29_C64_C65,N00_N29_C64_C65,CKD,EQI Cluster,Low-burden,22355,82120678,22.4616,0.1518,22.1681,22.758,22.46 ± 0.15
2011-2015,N00_N29_C64_C65,N00_N29_C64_C65,CKD,EQI Cluster,Mixed-burden,92683,445626626,17.1901,0.057,17.0796,17.3011,17.19 ± 0.06
2011-2015,N00_N29_C64_C65,N00_N29_C64_C65,CKD,EQI Cluster,High-burden,188759,1053657360,16.626,0.0387,16.5511,16.7012,16.63 ± 0.04
2011-2015,N00_N29_C64_C65,N00_N29_C64_C65,CKD,EQI Cluster,National,303797,1581404664,17.1141,0.0314,17.0533,17.1751,17.11 ± 0.03
2011-2015,N00_N29_C64_C65,N00_N29_C64_C65,CKD,Land Use Cluster,Natural,107216,596703753,16.2973,0.0502,16.1999,16.3952,16.30 ± 0.05
2011-2015,N00_N29_C64_C65,N00_N29_C64_C65,CKD,Land Use Cluster,Water-sensitive,56872,259376156,16.7842,0.0712,16.6465,16.9227,16.78 ± 0.07
2011-2015,N00_N29_C64_C65,N00_N29_C64_C65,CKD,Land Use Cluster,Agricultural,57965,264189827,19.1795,0.0804,19.0237,19.3363,19.18 ± 0.08
2011-2015,N00_N29_C64_C65,N00_N29_C64_C65,CKD,Land Use Cluster,Urban,81744,461134928,17.1755,0.0609,17.0579,17.2936,17.18 ± 0.06
2011-2015,N00_N29_C64_C65,N00_N29_C64_C65,CKD,Land Use Cluster,National,303797,1581404664,17.1141,0.0314,17.0533,17.1751,17.11 ± 0.03
2011-2015,N18_N19,N18_N19,RF,EQI Cluster,Low-burden,14133,82120678,14.2399,0.1211,14.0061,14.4766,14.24 ± 0.12
2011-2015,N18_N19,N18_N19,RF,EQI Cluster,Mixed-burden,58932,445626626,10.9051,0.0454,10.8172,10.9935,10.91 ± 0.05
2011-2015,N18_N19,N18_N19,RF,EQI Cluster,High-burden,118240,1053657360,10.3741,0.0305,10.3151,10.4334,10.37 ± 0.03
2011-2015,N18_N19,N18_N19,RF,EQI Cluster,National,191305,1581404664,10.742,0.0248,10.6939,10.7902,10.74 ± 0.02
