Time_Period,ICD-10 Code,Outcome_Fullname,Outcome_Shortname,Stratification,Strata,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2016-2020,I00-I99,I00-I99,I00_I99,County Economic Typology,Government,478471,191872921,222.3565,0.3256,221.7269,222.9874,222.36 ± 0.33
2016-2020,I00-I99,I00-I99,I00_I99,County Economic Typology,Services,1805813,706715629,204.1801,0.1538,203.8824,204.4781,204.18 ± 0.15
2016-2020,I00-I99,I00-I99,I00_I99,County Economic Typology,Nonspecialized,1022959,394764712,224.6379,0.2247,224.2028,225.0737,224.64 ± 0.22
2016-2020,I00-I99,I00-I99,I00_I99,County Economic Typology,National,4368252,1633651785,218.7766,0.1059,218.5715,218.9819,218.78 ± 0.11
2016-2020,I00_I99,I00_I99,CVD,County Economic Typology,Farming,66300,21281587,231.5037,0.9139,229.7448,233.2727,231.50 ± 0.91
2016-2020,I00_I99,I00_I99,CVD,County Economic Typology,Mining,47808,14757946,263.9574,1.2265,261.5965,266.3342,263.96 ± 1.23
2016-2020,I00_I99,I00_I99,CVD,County Economic Typology,Manufacturing,946901,304258990,239.0442,0.2492,238.563,239.5262,239.04 ± 0.25
2016-2020,I00_I99,I00_I99,CVD,County Economic Typology,Government,478471,191872921,222.3565,0.3256,221.7269,222.9874,222.36 ± 0.33
2016-2020,I00_I99,I00_I99,CVD,County Economic Typology,Services,1805813,706715629,204.1801,0.1538,203.8824,204.4781,204.18 ± 0.15
2016-2020,I00_I99,I00_I99,CVD,County Economic Typology,Nonspecialized,1022959,394764712,224.6379,0.2247,224.2028,225.0737,224.64 ± 0.22
2016-2020,I00_I99,I00_I99,CVD,County Economic Typology,National,4368252,1633651785,218.7766,0.1059,218.5715,218.9819,218.78 ± 0.11
2016-2020,I10_I15,I10_I15,HD,County Economic Typology,Farming,7557,21281587,26.4598,0.3103,25.8666,27.0632,26.46 ± 0.31
2016-2020,I10_I15,I10_I15,HD,County Economic Typology,Mining,5139,14757946,28.4209,0.4041,27.6492,29.2088,28.42 ± 0.40
2016-2020,I10_I15,I10_I15,HD,County Economic Typology,Manufacturing,94944,304258990,24.0938,0.0795,23.9408,24.2476,24.09 ± 0.08
2016-2020,I10_I15,I10_I15,HD,County Economic Typology,Government,55980,191872921,26.0082,0.1115,25.7932,26.2245,26.01 ± 0.11
2016-2020,I10_I15,I10_I15,HD,County Economic Typology,Services,207839,706715629,23.5783,0.0525,23.477,23.6799,23.58 ± 0.05
2016-2020,I10_I15,I10_I15,HD,County Economic Typology,Nonspecialized,119109,394764712,26.1342,0.0767,25.9859,26.283,26.13 ± 0.08
2016-2020,I10_I15,I10_I15,HD,County Economic Typology,National,490568,1633651785,24.6088,0.0356,24.54,24.6778,24.61 ± 0.04
2016-2020,I20_I25,I20_I25,IHD,County Economic Typology,Farming,28917,21281587,101.0185,0.6035,99.8575,102.1897,101.02 ± 0.60
2016-2020,I20_I25,I20_I25,IHD,County Economic Typology,Mining,21628,14757946,118.3163,0.8181,116.7447,119.9038,118.32 ± 0.82
2016-2020,I20_I25,I20_I25,IHD,County Economic Typology,Manufacturing,393718,304258990,98.733,0.1597,98.4248,99.0419,98.73 ± 0.16
2016-2020,I20_I25,I20_I25,IHD,County Economic Typology,Government,192696,191872921,88.7202,0.2048,88.3245,89.1172,88.72 ± 0.20
2016-2020,I20_I25,I20_I25,IHD,County Economic Typology,Services,781838,706715629,88.0329,0.1007,87.8379,88.2282,88.03 ± 0.10
2016-2020,I20_I25,I20_I25,IHD,County Economic Typology,Nonspecialized,419067,394764712,91.1645,0.1426,90.8887,91.441,91.16 ± 0.14
2016-2020,I20_I25,I20_I25,IHD,County Economic Typology,National,1837864,1633651785,91.4772,0.0683,91.345,91.6095,91.48 ± 0.07
2016-2020,I50,I50,HF,County Economic Typology,Farming,6586,21281587,22.5115,0.2806,21.9711,23.0619,22.51 ± 0.28
2016-2020,I50,I50,HF,County Economic Typology,Mining,4838,14757946,26.8611,0.3895,26.1095,27.6289,26.86 ± 0.39
2016-2020,I50,I50,HF,County Economic Typology,Manufacturing,100890,304258990,25.2785,0.0803,25.1227,25.435,25.28 ± 0.08
2016-2020,I50,I50,HF,County Economic Typology,Government,44668,191872921,20.8859,0.0997,20.6927,21.0805,20.89 ± 0.10
2016-2020,I50,I50,HF,County Economic Typology,Services,157210,706715629,17.5132,0.0446,17.4267,17.6,17.51 ± 0.04
2016-2020,I50,I50,HF,County Economic Typology,Nonspecialized,100172,394764712,22.1554,0.0705,22.0184,22.2931,22.16 ± 0.07
2016-2020,I50,I50,HF,County Economic Typology,National,414364,1633651785,20.6425,0.0323,20.5797,20.7055,20.64 ± 0.03
2016-2020,I60_I69,I60_I69,Stroke,County Economic Typology,Farming,10755,21281587,37.5521,0.3675,36.8457,38.2686,37.55 ± 0.37
2016-2020,I60_I69,I60_I69,Stroke,County Economic Typology,Mining,7260,14757946,40.2381,0.4783,39.3178,41.1745,40.24 ± 0.48
2016-2020,I60_I69,I60_I69,Stroke,County Economic Typology,Manufacturing,156993,304258990,39.6941,0.1014,39.498,39.891,39.69 ± 0.10
2016-2020,I60_I69,I60_I69,Stroke,County Economic Typology,Government,84054,191872921,39.3861,0.1373,39.1203,39.6533,39.39 ± 0.14
2016-2020,I60_I69,I60_I69,Stroke,County Economic Typology,Services,311467,706715629,35.2999,0.064,35.1761,35.4241,35.30 ± 0.06
2016-2020,I60_I69,I60_I69,Stroke,County Economic Typology,Nonspecialized,175622,394764712,38.9084,0.0938,38.7266,39.0908,38.91 ± 0.09
2016-2020,I60_I69,I60_I69,Stroke,County Economic Typology,National,746151,1633651785,37.5334,0.0439,37.4483,37.6187,37.53 ± 0.04
2016-2020,X60_X69,X60_X69,NVS,County Economic Typology,Farming,218,21281587,0.985,0.0693,0.8586,1.1249,0.99 ± 0.07
2016-2020,X60_X69,X60_X69,NVS,County Economic Typology,Mining,252,14757946,1.6502,0.1073,1.4528,1.8671,1.65 ± 0.11
2016-2020,X60_X69,X60_X69,NVS,County Economic Typology,Manufacturing,5828,304258990,1.839,0.0249,1.7921,1.8869,1.84 ± 0.02
2016-2020,X60_X69,X60_X69,NVS,County Economic Typology,Government,3749,191872921,1.9046,0.0319,1.8441,1.9666,1.90 ± 0.03
2016-2020,X60_X69,X60_X69,NVS,County Economic Typology,Services,13935,706715629,1.8276,0.0159,1.7973,1.8582,1.83 ± 0.02
2016-2020,X60_X69,X60_X69,NVS,County Economic Typology,Nonspecialized,6946,394764712,1.7,0.0209,1.6603,1.7405,1.70 ± 0.02
2016-2020,X60_X69,X60_X69,NVS,County Economic Typology,National,30928,1633651785,1.7938,0.0105,1.7739,1.8139,1.79 ± 0.01
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Farming,2597,21281587,11.9275,0.2421,11.4732,12.3953,11.93 ± 0.24
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Mining,2888,14757946,19.3193,0.3702,18.621,20.037,19.32 ± 0.37
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Manufacturing,47332,304258990,15.148,0.0718,15.0118,15.2851,15.15 ± 0.07
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Government,29733,191872921,15.1125,0.0895,14.9412,15.2853,15.11 ± 0.09
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Services,90131,706715629,12.0895,0.0411,12.0107,12.1686,12.09 ± 0.04
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Nonspecialized,56852,394764712,14.1098,0.0603,13.9941,14.2263,14.11 ± 0.06
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,National,229533,1633651785,13.5418,0.0289,13.4865,13.5973,13.54 ± 0.03
2016-2020,X70_X84,X70_X84,VS,County Economic Typology,Farming,2379,21281587,10.9425,0.232,10.5071,11.3912,10.94 ± 0.23
2016-2020,X70_X84,X70_X84,VS,County Economic Typology,Mining,2634,14757946,17.6544,0.3542,16.9866,18.3418,17.65 ± 0.35
2016-2020,X70_X84,X70_X84,VS,County Economic Typology,Manufacturing,41464,304258990,13.2963,0.0673,13.1686,13.4249,13.30 ± 0.07
2016-2020,X70_X84,X70_X84,VS,County Economic Typology,Government,25958,191872921,13.1949,0.0836,13.0349,13.3564,13.19 ± 0.08
2016-2020,X70_X84,X70_X84,VS,County Economic Typology,Services,76079,706715629,10.2466,0.0379,10.1739,10.3197,10.25 ± 0.04
2016-2020,X70_X84,X70_X84,VS,County Economic Typology,Nonspecialized,49837,394764712,12.3928,0.0566,12.2842,12.502,12.39 ± 0.06
2016-2020,X70_X84,X70_X84,VS,County Economic Typology,National,198351,1633651785,11.7333,0.0269,11.6817,11.785,11.73 ± 0.03
2016-2020,Y87.0,Y87.0,SI,County Economic Typology,Farming,0,21281587,0.0,0.0,0.0,0.0,0.00 ± 0.00
2016-2020,Y87.0,Y87.0,SI,County Economic Typology,Mining,2,14757946,0.0146,0.0103,0.0018,0.0528,0.01 ± 0.01
2016-2020,Y87.0,Y87.0,SI,County Economic Typology,Manufacturing,40,304258990,0.0127,0.0021,0.0091,0.0173,0.01 ± 0.00
2016-2020,Y87.0,Y87.0,SI,County Economic Typology,Government,26,191872921,0.013,0.0026,0.0085,0.019,0.01 ± 0.00
2016-2020,Y87.0,Y87.0,SI,County Economic Typology,Services,117,706715629,0.0153,0.0014,0.0126,0.0183,0.02 ± 0.00
2016-2020,Y87.0,Y87.0,SI,County Economic Typology,Nonspecialized,69,394764712,0.017,0.0021,0.0132,0.0215,0.02 ± 0.00
2016-2020,Y87.0,Y87.0,SI,County Economic Typology,National,254,1633651785,0.0147,0.0009,0.013,0.0167,0.01 ± 0.00
2021-2024,I00_I99,I00_I99,CVD,County Economic Typology,Farming,54737,17073603,269.8771,1.2092,267.6209,272.1475,269.88 ± 1.21
2021-2024,I00_I99,I00_I99,CVD,County Economic Typology,Mining,40860,11577354,315.1416,1.6234,312.0932,318.2123,315.14 ± 1.62
2021-2024,I00_I99,I00_I99,CVD,County Economic Typology,Manufacturing,812392,244655529,277.3435,0.3178,276.7407,277.9472,277.34 ± 0.32
2021-2024,I00_I99,I00_I99,CVD,County Economic Typology,Government,417929,156292967,255.5522,0.4083,254.778,256.3282,255.55 ± 0.41
2021-2024,I00_I99,I00_I99,CVD,County Economic Typology,Services,1501331,564187663,226.361,0.1902,225.9991,226.7234,226.36 ± 0.19
2021-2024,I00_I99,I00_I99,CVD,County Economic Typology,Nonspecialized,880941,324533178,254.2873,0.2782,253.7565,254.8188,254.29 ± 0.28
2021-2024,I00_I99,I00_I99,CVD,County Economic Typology,National,3708190,1318320294,247.4933,0.1323,247.2414,247.7453,247.49 ± 0.13
2021-2024,I10_I15,I10_I15,HD,County Economic Typology,Farming,20248,17073603,114.2557,0.8438,112.6874,115.8405,114.26 ± 0.84
2021-2024,I10_I15,I10_I15,HD,County Economic Typology,Mining,18339,11577354,161.4143,1.2344,159.0865,163.7677,161.41 ± 1.23
2021-2024,I10_I15,I10_I15,HD,County Economic Typology,Manufacturing,332466,244655529,130.6944,0.2343,130.2505,131.1395,130.69 ± 0.23
2021-2024,I10_I15,I10_I15,HD,County Economic Typology,Government,204077,156292967,135.9136,0.31,135.3246,136.5046,135.91 ± 0.31
2021-2024,I10_I15,I10_I15,HD,County Economic Typology,Services,699305,564187663,121.0451,0.1489,120.7615,121.3291,121.05 ± 0.15
2021-2024,I10_I15,I10_I15,HD,County Economic Typology,Nonspecialized,404126,324533178,127.4996,0.2055,127.1068,127.8933,127.50 ± 0.21
2021-2024,I10_I15,I10_I15,HD,County Economic Typology,National,1678561,1318320294,126.2788,0.1002,126.0879,126.47,126.28 ± 0.10
2021-2024,I20_I25,I20_I25,IHD,County Economic Typology,Farming,34462,17073603,184.8267,1.049,182.8804,186.7886,184.83 ± 1.05
2021-2024,I20_I25,I20_I25,IHD,County Economic Typology,Mining,29372,11577354,246.6732,1.4996,243.8601,249.5105,246.67 ± 1.50
2021-2024,I20_I25,I20_I25,IHD,County Economic Typology,Manufacturing,537473,244655529,201.2033,0.2848,200.6658,201.742,201.20 ± 0.28
2021-2024,I20_I25,I20_I25,IHD,County Economic Typology,Government,297522,156292967,192.9606,0.3658,192.2678,193.6552,192.96 ± 0.37
2021-2024,I20_I25,I20_I25,IHD,County Economic Typology,Services,1089716,564187663,179.9758,0.178,179.638,180.314,179.98 ± 0.18
2021-2024,I20_I25,I20_I25,IHD,County Economic Typology,Nonspecialized,603274,324533178,184.7825,0.2446,184.3165,185.2494,184.78 ± 0.24
2021-2024,I20_I25,I20_I25,IHD,County Economic Typology,National,2591819,1318320294,187.3416,0.1201,187.1136,187.5699,187.34 ± 0.12
2021-2024,I50,I50,HF,County Economic Typology,Farming,5547,17073603,26.4537,0.3689,25.7621,27.1592,26.45 ± 0.37
2021-2024,I50,I50,HF,County Economic Typology,Mining,4037,11577354,29.9715,0.4847,29.0541,30.9106,29.97 ± 0.48
2021-2024,I50,I50,HF,County Economic Typology,Manufacturing,84804,244655529,27.986,0.0981,27.798,28.175,27.99 ± 0.10
2021-2024,I50,I50,HF,County Economic Typology,Government,38651,156292967,23.0587,0.12,22.8294,23.2898,23.06 ± 0.12
2021-2024,I50,I50,HF,County Economic Typology,Services,135353,564187663,19.6055,0.0542,19.5012,19.7102,19.61 ± 0.05
2021-2024,I50,I50,HF,County Economic Typology,Nonspecialized,86428,324533178,24.4594,0.0847,24.2966,24.623,24.46 ± 0.08
2021-2024,I50,I50,HF,County Economic Typology,National,354820,1318320294,22.9412,0.0393,22.8657,23.0168,22.94 ± 0.04
2021-2024,I60_I69,I60_I69,Stroke,County Economic Typology,Farming,21004,17073603,117.253,0.8502,115.6726,118.8496,117.25 ± 0.85
2021-2024,I60_I69,I60_I69,Stroke,County Economic Typology,Mining,18461,11577354,160.9199,1.2265,158.6068,163.2582,160.92 ± 1.23
2021-2024,I60_I69,I60_I69,Stroke,County Economic Typology,Manufacturing,361882,244655529,139.3452,0.2396,138.8916,139.7999,139.35 ± 0.24
2021-2024,I60_I69,I60_I69,Stroke,County Economic Typology,Government,218430,156292967,143.3322,0.3158,142.7317,143.9345,143.33 ± 0.32
2021-2024,I60_I69,I60_I69,Stroke,County Economic Typology,Services,765276,564187663,129.6357,0.1525,129.3454,129.9265,129.64 ± 0.15
2021-2024,I60_I69,I60_I69,Stroke,County Economic Typology,Nonspecialized,424616,324533178,132.4837,0.2083,132.0855,132.8828,132.48 ± 0.21
2021-2024,I60_I69,I60_I69,Stroke,County Economic Typology,National,1809669,1318320294,133.7977,0.1023,133.6029,133.9928,133.80 ± 0.10
2021-2024,X60_X69,X60_X69,NVS,County Economic Typology,Farming,178,17073603,1.1932,0.092,1.0243,1.3819,1.19 ± 0.09
2021-2024,X60_X69,X60_X69,NVS,County Economic Typology,Mining,182,11577354,1.7821,0.1354,1.5326,2.0607,1.78 ± 0.14
2021-2024,X60_X69,X60_X69,NVS,County Economic Typology,Manufacturing,4212,244655529,1.857,0.0293,1.8014,1.914,1.86 ± 0.03
2021-2024,X60_X69,X60_X69,NVS,County Economic Typology,Government,2711,156292967,1.907,0.0377,1.8359,1.9801,1.91 ± 0.04
2021-2024,X60_X69,X60_X69,NVS,County Economic Typology,Services,10544,564187663,1.9729,0.0197,1.9355,2.011,1.97 ± 0.02
2021-2024,X60_X69,X60_X69,NVS,County Economic Typology,Nonspecialized,5277,324533178,1.7876,0.0252,1.7397,1.8365,1.79 ± 0.03
2021-2024,X60_X69,X60_X69,NVS,County Economic Typology,National,23104,1318320294,1.8862,0.0127,1.862,1.9107,1.89 ± 0.01
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Farming,2234,17073603,14.5784,0.3183,13.9801,15.1958,14.58 ± 0.32
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Mining,2344,11577354,22.1814,0.4692,21.2924,23.0979,22.18 ± 0.47
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Manufacturing,39329,244655529,17.1451,0.0884,16.976,17.3154,17.15 ± 0.09
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Government,25530,156292967,17.5945,0.113,17.3793,17.8117,17.59 ± 0.11
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Services,75584,564187663,14.0639,0.0523,13.9638,14.1645,14.06 ± 0.05
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Nonspecialized,48422,324533178,16.1449,0.0748,16.0014,16.2894,16.14 ± 0.07
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,National,193443,1318320294,15.6186,0.0363,15.5491,15.6884,15.62 ± 0.04
2021-2024,X70_X84,X70_X84,VS,County Economic Typology,Farming,2046,17073603,13.3169,0.3039,12.7461,13.9068,13.32 ± 0.30
2021-2024,X70_X84,X70_X84,VS,County Economic Typology,Mining,2149,11577354,20.2608,0.4476,19.4131,21.1359,20.26 ± 0.45
2021-2024,X70_X84,X70_X84,VS,County Economic Typology,Manufacturing,34823,244655529,15.1559,0.083,14.9972,15.316,15.16 ± 0.08
2021-2024,X70_X84,X70_X84,VS,County Economic Typology,Government,22545,156292967,15.4927,0.1058,15.2911,15.6963,15.49 ± 0.11
2021-2024,X70_X84,X70_X84,VS,County Economic Typology,Services,64040,564187663,11.8999,0.048,11.8079,11.9924,11.90 ± 0.05
2021-2024,X70_X84,X70_X84,VS,County Economic Typology,Nonspecialized,42739,324533178,14.2192,0.0701,14.0847,14.3546,14.22 ± 0.07
2021-2024,X70_X84,X70_X84,VS,County Economic Typology,National,168342,1318320294,13.5668,0.0338,13.502,13.6317,13.57 ± 0.03
2021-2024,Y87.0,Y87.0,SI,County Economic Typology,Farming,10,17073603,0.0683,0.0221,0.0328,0.1256,0.07 ± 0.02
2021-2024,Y87.0,Y87.0,SI,County Economic Typology,Mining,13,11577354,0.1384,0.0391,0.0737,0.2367,0.14 ± 0.04
2021-2024,Y87.0,Y87.0,SI,County Economic Typology,Manufacturing,294,244655529,0.1321,0.0079,0.1174,0.1481,0.13 ± 0.01
2021-2024,Y87.0,Y87.0,SI,County Economic Typology,Government,274,156292967,0.1948,0.0121,0.1724,0.2193,0.19 ± 0.01
2021-2024,Y87.0,Y87.0,SI,County Economic Typology,Services,1000,564187663,0.1911,0.0062,0.1794,0.2033,0.19 ± 0.01
2021-2024,Y87.0,Y87.0,SI,County Economic Typology,Nonspecialized,406,324533178,0.1381,0.007,0.125,0.1522,0.14 ± 0.01
2021-2024,Y87.0,Y87.0,SI,County Economic Typology,National,1997,1318320294,0.1656,0.0038,0.1584,0.173,0.17 ± 0.00
