COUNTY_FIPS,RUCC,EQI_Air,EQI_Water,EQI_Land,EQI_Built,EQI_Social,Cluster
26009,4,-0.2638,0.6712,-0.2331,0.5529,0.2807,2
26011,4,-0.3084,0.7375,-0.333,-0.0058,-0.4855,2
26013,4,-1.1586,-0.0952,0.0568,0.3684,-0.3606,2
26015,1,0.4435,0.755,-0.003,-0.3274,1.4864,2
26017,1,1.0899,0.8015,-0.1766,0.9769,0.5919,2
26019,4,-0.2266,0.8392,-0.8487,0.7992,0.353,2
26021,1,0.9244,0.882,-0.0363,1.111,0.3027,2
26023,3,0.6696,0.7134,0.8641,0.4743,0.4406,2
26025,1,1.0479,0.9098,0.2929,1.1965,0.4402,2
26027,1,0.8677,0.6896,0.2026,0.2032,0.8384,2
26029,3,0.1363,0.8118,-0.0324,0.9596,0.5712,2
26031,3,-0.4285,0.6856,-0.8532,0.8853,-0.6014,2
26033,2,0.0148,0.8923,-0.4662,-0.1458,-0.4361,0
26035,3,-0.0682,0.7098,-0.7025,0.2618,-0.7738,2
26037,1,0.6992,0.7908,0.3244,0.1319,1.9466,2
26039,3,-0.4573,0.652,-0.8633,1.16,-0.4817,2
26041,2,0.181,0.5433,-0.2042,1.0158,0.2069,2
26043,2,0.2066,0.6629,-0.0196,1.0094,0.3464,2
26045,1,0.8577,0.8093,0.385,0.78,1.8487,2
26047,3,0.0413,0.7007,-0.2732,1.3771,0.5605,2
26049,1,1.0662,0.7533,0.2884,0.6907,0.4726,2
26051,3,-0.0769,0.6629,-0.3824,0.1477,-0.517,2
26053,3,-0.2284,0.7014,0.019,1.24,-0.5732,2
26055,2,0.5069,0.8898,-1.0298,1.5643,1.1095,2
26057,3,0.4425,0.8252,0.3486,0.5513,0.6262,2
26059,3,0.567,0.7451,0.5954,0.1521,0.939,2
26061,2,0.0086,0.6733,-0.2973,0.2319,-0.3839,0
26063,3,-0.1832,0.7397,0.0,0.7015,0.0649,2
26065,1,1.2799,0.8567,0.0634,1.0246,0.5212,2
26067,1,0.4748,0.8655,-0.0474,0.0031,1.0452,2
26069,3,-0.3529,0.6556,-0.5112,0.2657,-0.7283,2
26071,3,-0.4289,0.4328,0.4402,0.3095,-0.5487,2
26073,2,0.6503,0.8113,0.1482,0.529,0.0553,2
26075,1,1.2276,0.9068,0.3086,0.4825,0.8467,2
26077,1,1.3164,0.7668,0.2176,0.6503,0.7224,2
26079,3,-0.2879,0.6284,-0.5566,-0.0195,-0.2252,2
26081,1,1.3054,0.8101,-0.185,0.8133,1.056,2
26083,4,-1.7303,0.4185,-5.1128,-3.7289,-0.9469,0
26085,4,-0.4463,0.4027,-0.9616,0.7714,-1.6238,2
26087,1,0.5799,0.7321,0.0842,0.1875,1.6926,2
26089,4,-0.3974,0.6266,-0.4795,0.2923,1.1732,2
26091,2,0.9677,0.7496,0.5886,0.2384,1.12,2
26093,1,0.8828,0.6728,0.7084,0.0468,2.6349,2
26095,3,-1.1974,-0.2888,-0.403,0.5328,-0.9017,0
26097,3,-1.1641,0.7259,-0.4248,0.1348,-0.8188,0
26099,1,1.4048,0.7082,0.1861,0.2125,1.357,2
26101,3,0.3274,0.6609,-0.8055,1.2962,-0.0621,2
26103,2,0.3461,0.8786,0.0191,0.189,0.2164,2
26105,3,0.2712,-0.0738,-0.6959,-0.0012,-0.0337,2
26107,3,0.3477,0.7711,-0.3211,0.3222,-0.3901,2
26109,3,0.6856,0.6929,-0.1657,-0.8909,0.0808,2
26111,2,1.1367,0.6733,-0.1191,0.6695,1.2155,2
26113,4,-0.2958,0.6686,-0.9559,0.3099,-0.2142,2
26115,1,1.1824,0.8343,0.857,0.3652,1.532,2
26117,3,0.2449,0.77,0.0203,0.2446,0.5831,2
26119,4,-0.7501,0.737,-1.0126,0.3908,-1.2139,2
26121,1,1.075,0.52,-0.6052,0.601,0.4937,2
26123,1,0.1478,-1.3952,-0.5646,-0.2577,0.2362,1
26125,1,1.4049,0.7844,0.4574,0.8531,2.0543,2
26127,4,-0.2069,0.6851,-0.5543,0.288,-0.4025,2
26129,4,-0.4355,0.7311,-0.6215,0.5082,-0.9788,2
26131,4,-1.2439,-0.2542,0.0476,1.0883,-0.6246,2
26133,3,-0.2391,0.7355,-0.7138,0.3872,-0.2441,2
26135,4,-0.8526,0.6477,-0.7385,0.3186,-1.2679,2
26137,3,-0.1142,0.6784,-0.4757,1.3475,0.4418,2
26139,1,1.1745,0.9326,-0.4833,0.1694,1.6467,2
26141,3,-0.7078,0.6937,-0.7701,0.974,-0.5926,2
26143,3,-0.1373,0.6626,-1.2376,0.6093,-0.8455,0
26145,1,1.1319,-0.0388,-0.0523,0.8206,0.2475,2
26147,1,0.8005,-1.514,0.1049,0.5766,1.1113,1
26149,2,0.915,-1.5162,0.877,0.3207,0.526,1
26151,3,-0.0926,0.8273,0.3373,0.2938,0.4826,2
26153,3,-0.72,-1.1706,-0.3872,0.9607,-0.8155,1
26155,2,0.7523,0.8537,0.2139,-0.0499,0.9778,2
26157,3,0.2899,0.7389,0.0195,0.2333,0.8862,2
26159,1,0.7026,0.6037,-0.0461,0.4515,0.5933,2
26161,1,1.2915,0.8987,1.0176,1.2277,1.3684,2
26163,1,1.7006,0.8872,0.5569,0.4043,0.1079,2
26165,3,0.8122,0.7571,-1.5031,0.8687,0.0618,2
27001,4,-1.0095,1.0305,0.0918,0.1858,-0.5611,2
27003,1,1.2277,1.1131,0.0346,0.2858,2.3039,2
27005,3,-0.4301,1.0274,0.4713,1.2443,0.1022,2
27007,3,-0.4253,0.9893,-0.1733,1.1101,-0.2031,2
27009,1,0.3157,1.0091,0.7361,0.0293,1.1646,2
27011,4,-0.7989,1.0234,0.9331,1.1145,0.0293,2
27013,2,0.6601,0.9869,0.8067,1.7675,0.8072,2
27015,3,-0.0247,0.9965,1.0185,1.31,1.0461,2
27017,1,-0.0186,1.0334,0.2719,0.6988,0.5877,2
27019,1,0.6117,1.0597,0.551,0.5226,2.9484,2
27021,4,-1.0169,1.0275,-0.0518,1.0095,-0.1444,2
27023,3,-0.6013,0.3282,1.0241,1.0996,0.6183,2
27025,1,0.1625,1.0097,0.3563,0.1803,1.9316,2
27027,1,0.3623,1.0746,0.8546,0.7527,0.7794,2
27029,4,-1.3323,0.9627,0.1689,0.5739,-0.5403,2
27031,4,-1.5602,1.0136,0.7612,0.9647,-0.3103,2
27033,3,-1.0541,1.0127,1.1138,1.0709,0.4483,2
27035,2,-0.0904,1.0079,0.1805,1.5533,0.3674,2
27037,1,1.2233,1.0111,0.6834,0.6034,2.5874,2
27039,1,-0.5196,0.053,0.6238,0.6298,1.719,2
27041,3,-0.404,1.0409,0.7457,0.8392,0.7294,2
27043,3,-0.4352,1.0079,0.8141,1.0835,0.7002,2
27045,4,-0.7184,1.0065,0.8067,1.0741,0.8651,2
27047,3,0.1975,0.0583,0.8573,0.9915,0.7763,2
27049,2,0.4441,1.0135,0.529,1.1467,1.6554,2
27051,4,-1.1814,0.0297,0.9472,-0.0585,0.4822,2
27053,1,1.5187,1.0467,0.4433,1.2491,1.5082,2
27055,1,-0.1824,0.9902,0.4284,-0.2774,1.2147,2
27057,3,-0.5976,0.977,0.244,1.0901,0.0732,2
27059,1,-0.0657,0.9822,0.0302,0.4222,1.7625,2
27061,3,-0.5232,1.009,-0.0526,1.2164,0.2569,2
27063,3,-0.4814,-1.4279,0.9093,0.8267,0.8805,1
27065,3,-0.3586,0.9932,0.2831,0.4307,0.415,2
27067,2,0.1437,1.0253,1.0234,1.2891,0.7405,2
27069,4,-1.4955,0.0258,0.6624,-0.3472,0.1029,2
27071,3,-0.3206,1.0687,0.1048,1.4769,-0.0013,2
27073,4,-1.0165,0.9812,0.9731,0.7356,0.7605,2
27075,3,-0.5826,0.9919,0.3487,1.0736,0.2864,2
27077,4,-1.9,0.0152,-0.0817,1.3253,-0.2415,2
27079,3,-0.1727,1.0113,0.6763,0.319,1.3716,2
27081,4,-1.0868,-1.4752,0.8234,0.8391,0.4954,1
27083,3,-0.2383,0.9837,1.0017,1.2382,0.7091,2
27085,3,0.1713,1.0121,0.6433,1.1113,1.4629,2
27087,4,-1.486,-1.3729,0.3472,0.4713,-0.57,1
27089,4,-1.4163,0.0237,0.7535,-1.2143,0.1354,2
27091,3,-0.0353,0.9758,0.9304,1.1709,0.6635,2
27093,3,-0.0823,1.0591,0.7803,0.5319,0.9288,2
27095,3,-0.2275,1.0155,0.3789,0.7402,0.4573,2
27097,3,-0.0039,1.0308,0.6086,0.9149,0.4433,2
27099,2,0.1032,1.0065,0.7547,1.4626,0.71,2
27101,4,-1.0162,0.0542,0.9766,0.8311,0.6416,2
27103,2,0.4087,0.9751,0.7965,-0.0933,1.573,2
27105,3,-0.2011,0.9852,0.8841,1.1869,0.3826,2
27107,4,-1.1421,0.0324,0.7484,-0.2297,0.3797,2
27109,1,0.405,1.001,0.6547,1.3476,1.7136,2
27111,3,-0.4355,1.0517,0.7162,0.9952,0.0715,2
27113,3,-0.6281,1.0224,0.5505,1.1603,0.2,2
27115,3,-0.6214,1.0502,0.262,0.0903,-0.0066,2
27117,3,-0.2979,1.0075,0.8865,0.8057,0.4942,2
27119,1,-0.1258,0.0478,0.9132,1.0295,0.3939,2
27121,4,-0.8387,1.0204,0.7931,0.8193,0.4792,2
27123,1,1.667,1.0047,-0.1622,1.1898,1.0921,2
27125,4,-1.4111,0.7084,0.5857,0.6431,0.0977,2
27127,3,-0.7118,1.0241,1.2407,0.8169,0.9231,2
27129,4,-0.8958,0.06,1.1399,0.4151,0.824,2
27131,2,0.483,1.012,0.7077,0.864,1.3756,2
27133,3,-0.3022,0.7106,0.8708,-0.0545,1.0537,2
27135,3,-1.3568,1.0316,0.1932,0.2545,0.6938,2
27137,1,0.5849,-1.502,0.3195,1.4104,0.2344,1
27139,1,0.8684,1.0282,0.528,0.641,2.8795,2
27141,1,0.4885,1.027,0.6143,0.3128,2.5211,2
27143,4,-0.4791,0.0498,0.9578,-0.3763,1.1901,2
27145,1,0.6216,1.0621,1.0414,1.1483,1.1721,2
27147,2,0.0532,1.0027,0.8462,1.0847,1.4626,2
27149,3,-0.8966,0.0282,0.9576,0.373,0.5672,2
27151,3,-0.632,1.0158,0.9865,0.28,0.6608,2
27153,3,-0.7789,0.7166,0.6174,0.1392,0.0264,2
27155,4,-1.2817,-1.3407,0.8548,-0.3064,0.103,1
27157,1,-0.1186,1.0292,0.4865,1.2685,1.3412,2
27159,3,-0.8236,1.0326,0.2797,0.7685,-0.0697,2
27161,3,-0.0496,-1.3363,0.9073,0.7247,1.374,1
27163,1,1.2366,1.0157,0.4166,0.4804,2.9102,2
27165,3,-0.3498,1.064,0.858,0.2814,0.5256,2
27167,3,-0.2189,-1.4148,0.9092,0.1006,0.9415,1
27169,2,0.4044,1.0164,0.4791,1.2242,0.7007,2
27171,1,0.456,1.0388,0.7179,0.3136,2.0518,2
27173,4,-1.0865,0.7761,1.0015,0.8259,0.6413,2
28001,2,0.6351,-1.5529,-0.9217,1.3644,-1.0207,1
28003,3,0.4807,-1.5444,-1.2355,0.3486,-0.2597,1
28005,4,-0.1828,-1.548,-1.9227,-1.7845,-1.2611,0
28007,3,0.0493,-1.5459,-1.2111,-1.5728,-1.0954,0
28009,4,-0.3095,-1.537,-1.3035,-1.8883,-1.4462,0
28011,2,0.2497,-1.5451,0.831,0.083,-1.7108,1
28013,3,0.0368,-1.5445,-0.9931,-1.5995,-0.9244,0
28015,4,-0.4072,-1.5423,-0.9739,-2.8353,-0.679,0
28017,3,0.1901,-1.5461,-0.3481,-0.3695,-0.9624,1
28019,4,-0.0842,-1.5444,-0.8237,-1.25,-1.2538,1
28021,3,0.342,-1.5476,-0.8261,-0.4582,-1.972,1
28023,4,-0.1066,-1.5471,-1.798,-1.9156,-1.1395,1
28025,3,0.6595,-1.5454,-0.0692,0.3762,-0.9316,1
28027,2,0.5696,-1.5445,0.7009,0.9652,-1.6151,1
28029,1,0.4404,-1.5475,-1.3642,-0.6356,-1.2059,0
28031,4,0.2472,-1.5491,-1.6696,-0.9162,-1.0231,1
28033,1,1.246,-1.543,-0.1451,-0.1519,1.1961,1
28035,1,1.2171,-1.553,-2.0243,0.7477,-0.6113,1
28037,4,-0.5562,-1.5486,-2.0293,-1.667,-1.5713,0
28039,1,0.2408,-1.5503,-1.8359,-0.4521,-0.6495,0
28041,4,-0.3318,-1.5502,-1.9313,-1.991,-1.0264,0
28043,3,0.6416,-1.544,-1.1911,0.5132,-0.8868,1
28045,1,0.6008,-1.5547,-1.7613,0.0782,-0.1574,1
28047,1,1.1433,-1.5566,-2.1481,0.5705,0.0197,1
28049,1,1.1931,-1.5389,-0.5945,0.7857,-0.3041,1
28051,3,-0.4234,-1.5454,-0.344,-0.3901,-2.7259,0
28053,3,-0.0444,-1.5447,0.4685,-0.2375,-2.4688,1
28055,4,-0.7102,-1.5429,0.4593,-3.3444,-2.1222,0
28057,3,0.289,-1.5392,-1.1948,-0.5532,-0.5477,1
28059,1,1.2968,-1.5562,-1.4049,-0.1137,0.2931,1
28061,4,-0.017,-1.5497,-1.3891,-1.4365,-1.1833,1
28063,3,0.162,-1.548,-1.154,-2.0923,-2.3694,0
28065,4,-0.1772,-1.5503,-1.8142,-1.6811,-1.7252,0
28067,2,0.8084,-1.5517,-1.8433,0.3818,-0.5487,1
28069,4,-0.4556,-1.5466,-0.5527,-1.5345,-1.7027,1
28071,3,0.3265,-1.5404,-1.347,0.4474,-0.3215,1
28073,1,0.3672,-1.5524,-1.8569,0.2586,0.8401,1
28075,2,0.9042,-1.5471,-1.507,0.787,-0.5822,1
28077,4,-0.0459,-1.5489,-1.9561,-0.9144,-0.7346,1
28079,3,-0.2196,-1.5466,-1.431,-1.1569,-1.1398,0
28081,2,1.2043,-1.5417,-0.4851,1.1761,0.0538,1
28083,2,0.8712,-1.5447,0.4156,0.5251,-2.3257,1
28085,3,0.4162,-1.5506,-1.4514,0.3079,-0.6819,1
28087,2,0.8765,-1.5496,0.0444,0.9049,-0.5286,1
28089,1,0.9448,-1.5451,-0.3021,0.1742,0.9612,1
28091,3,0.4204,-1.5511,-1.9656,0.0368,-1.0978,1
28093,1,0.4013,-1.537,-0.7697,-0.7278,-0.7514,0
28095,3,0.6701,-1.5479,-0.408,-0.0614,-0.611,1
28097,3,-0.109,-1.5451,-1.4918,-0.6318,-1.1924,0
28099,3,0.2809,-1.5476,-1.3816,-0.5361,-0.9762,1
28101,3,0.1195,-1.5462,-1.2063,-0.2115,-0.6939,1
28103,3,0.3383,-1.5465,0.5218,-1.1477,-1.8303,1
28105,2,0.6627,-1.546,-0.1279,0.454,-1.1591,1
28107,3,0.2634,-1.5425,-0.9842,0.1991,-0.9409,1
28109,3,0.4427,-1.5515,-1.8782,-0.3508,-0.4865,1
28111,1,-0.1211,-1.5515,-2.2157,-2.1488,-0.872,0
28113,3,0.6878,-1.5525,-1.6735,0.9492,-1.2,1
28115,3,0.4481,-1.5453,-0.5066,-1.0533,-0.1228,1
28117,3,0.571,-1.5451,-0.9871,-0.9245,-0.6172,1
28119,3,-0.0165,-1.5418,0.4469,-2.1,-1.82,0
28121,1,0.8832,-1.5477,-0.8176,-0.2465,0.899,1
28123,3,0.1396,-1.5481,-0.7932,-0.598,-1.0174,1
28125,4,0.1434,-1.5451,0.5636,-0.8547,-2.3011,1
28127,1,0.2406,-1.5499,-1.637,-0.7202,-0.7751,0
28129,4,-0.2195,-1.5459,-1.5375,-3.1736,-0.6413,0
28131,1,0.4599,-1.5526,-2.0236,-0.4162,-0.4148,0
28133,2,0.0437,-1.5438,0.6315,-0.5915,-1.8195,0
28135,3,0.2695,-1.5424,-0.0121,-1.053,-1.8313,1
28137,1,0.6427,-1.5383,-0.6399,-0.8464,-0.3434,0
28139,3,0.4837,-1.5431,-0.9856,-0.8002,-0.6009,1
28141,4,0.3503,-1.5421,-1.3029,-0.3064,-0.6717,1
28143,1,0.1169,-1.5415,0.9548,0.7962,-1.8689,1
28145,3,0.4239,-1.5431,-0.653,-0.5187,-0.2277,1
28147,4,0.3833,-1.5517,-1.6348,-0.7751,-1.4593,1
28149,2,0.8205,-1.5482,0.1828,0.9843,-0.2765,1
28151,2,0.6365,-1.546,0.7199,0.8219,-1.3769,1
28153,3,0.1055,-1.5505,-1.5453,-0.5118,-1.2103,1
28155,4,0.1153,-1.5441,-0.898,-1.0516,-0.6467,1
28157,4,-0.3305,-1.5531,-1.5344,-0.6318,-2.44,1
28159,3,0.3219,-1.546,-0.7918,-0.0381,-1.0141,1
28161,3,-0.2562,-1.5415,-1.6008,-1.3118,-0.9381,0
28163,3,0.6883,-1.5447,-0.0947,0.0432,-1.6501,1
29001,3,0.2846,0.8615,-0.3039,0.9383,-0.4983,2
29003,1,-0.0447,0.9087,0.0465,-1.0252,1.0051,0
29005,4,-0.553,0.8968,0.8135,-0.5784,0.1348,2
29007,3,0.1333,0.8531,-0.0094,0.462,-0.0838,2
29009,3,-0.0178,0.8604,0.2699,-0.1045,-0.4852,2
29011,3,-0.2198,0.8255,0.3492,0.549,-0.1432,2
29013,1,-0.3142,0.8625,0.4489,-0.1044,-0.2044,0
29015,4,-0.7343,0.9001,-0.1269,0.5257,-1.1168,2
29017,4,-0.5753,0.8742,-0.1626,-1.501,-0.4898,2
29019,1,0.6651,-0.6093,-0.1488,1.1381,0.4685,1
29021,1,0.8266,-1.5184,0.7636,0.9531,0.2075,1
29023,3,0.3655,0.8354,0.2676,1.0957,-0.7576,2
29025,1,-0.7722,0.8892,0.2946,-0.888,0.0029,0
29027,1,-0.0032,0.8374,-0.2136,0.0604,0.566,0
29029,3,-0.2263,0.8916,-0.2341,1.1701,0.2448,2
29031,2,0.7083,0.873,0.0569,0.8272,0.4055,2
29033,3,-0.5552,0.899,0.9246,-0.9648,-0.0149,2
29035,4,-0.9476,-0.6602,-0.3714,-1.2344,-1.6245,0
29037,1,0.6206,0.8781,0.9697,-0.3284,1.5348,2
29039,3,-0.4721,-1.4357,-0.2781,-0.5403,-0.5677,1
29041,4,-0.9091,0.8944,0.2826,-0.0228,0.1238,2
29043,1,0.253,0.8097,0.0326,-0.5419,0.8509,0
29045,4,-0.4861,0.8689,0.0389,-0.5863,-0.3197,2
29047,1,1.445,0.8939,0.4807,0.4356,1.489,2
29049,1,0.0756,0.8871,0.3203,-0.6247,0.9079,0
29051,1,0.605,0.9016,-0.065,1.0794,0.9943,2
29053,3,-0.2333,0.8865,0.3493,0.6332,0.3389,2
29055,3,-0.3323,0.0755,-0.4331,-0.4796,-0.612,0
29057,4,-0.579,-1.4738,0.7414,-0.9767,-0.3037,1
29059,1,-0.5989,0.8984,0.1582,-0.1522,-0.5565,0
29061,4,-0.9505,0.8971,-0.2341,-0.6019,-0.0813,2
29063,1,-0.7566,0.929,-0.0269,0.335,0.1893,0
29065,3,0.0942,0.8619,-0.8032,-0.5707,-0.8982,0
29067,3,-0.6782,0.887,-0.5631,-2.5232,-0.6168,0
29069,3,0.2195,-0.6387,0.7713,0.264,-1.2342,1
29071,1,0.5598,0.0984,0.0419,0.2513,0.7898,2
29073,3,-0.0445,0.8768,-0.3346,0.2985,-0.1417,2
29075,4,-1.0712,0.8969,0.1889,0.6695,-0.0226,2
29077,1,0.9244,0.898,0.1489,0.8238,0.2914,2
29079,3,-0.4271,0.8206,0.0846,0.9174,-0.4041,2
29081,3,-0.7727,0.8933,-0.2619,0.586,-0.1343,2
29083,3,0.1334,0.9208,0.7925,0.8191,-0.1422,2
29085,4,-0.789,0.8316,0.0723,-1.2033,-1.2961,2
29087,4,-0.446,0.94,0.7409,0.7894,-0.051,2
29089,1,-0.6001,0.9035,0.3894,0.0216,0.0875,0
29091,3,-0.1033,0.8488,-0.2212,1.0171,-0.6959,2
29093,3,-0.4169,0.8342,-0.3016,-0.3352,-1.0473,0
29095,1,1.4111,0.8508,0.8625,0.8892,0.5092,2
29097,1,0.8507,0.8567,0.6207,0.6465,-0.1816,2
29099,1,1.1707,0.3189,0.1708,-0.3235,0.8746,2
29101,2,0.2748,0.9203,0.5812,0.0637,0.213,2
29103,4,-1.078,-1.5278,-0.2132,-1.2939,-0.5369,1
29105,3,0.2169,0.0773,-0.1325,0.6175,-0.3206,2
29107,1,-0.2175,0.9012,0.7631,0.1835,0.5291,2
29109,3,0.1101,0.9161,0.102,-0.0657,-0.0378,2
29111,4,-0.2968,0.8709,-0.1382,-0.6633,-0.1829,2
29113,1,0.2805,0.0463,0.3392,-0.8527,0.5092,0
29115,3,-0.4766,0.8734,-0.152,0.276,-0.201,2
29117,3,0.2908,0.8416,0.2982,0.9953,0.1561,2
29119,1,-0.1433,-1.4533,-0.3023,-0.1544,-0.7839,0
29121,3,-0.424,0.8082,-0.2963,-0.1635,-0.0514,2
29123,3,-0.3494,0.8673,-0.1578,-0.0803,-0.945,0
29125,4,-0.7077,0.5551,-0.9476,-1.5454,-0.1216,2
29127,2,0.7502,0.8982,0.09,0.9992,-0.0275,2
29129,4,-1.3751,0.8598,-0.2128,0.0342,-0.2387,2
29131,3,-0.2956,0.9279,-0.6009,0.1565,-0.2214,2
29133,3,0.3482,-0.6378,0.9273,0.4256,-1.4186,1
29135,1,-0.1512,0.91,0.0608,-1.2651,0.4191,0
29137,4,-0.682,0.8811,-0.1481,0.0509,-0.1676,2
29139,4,-0.4404,0.8325,-0.1308,-0.2387,-0.3329,2
29141,4,-0.4115,0.9451,0.0695,0.2747,-0.7214,2
29143,3,0.0847,-0.6293,0.5821,0.0431,-1.0993,1
29145,1,0.3716,0.876,0.575,1.2449,0.2446,2
29147,3,0.2035,0.927,0.2925,0.4013,0.1226,2
29149,4,-0.9207,0.883,-0.6679,-0.066,-1.1182,2
29151,1,-0.5421,-0.6218,-0.6005,-0.5079,0.4103,0
29153,4,-0.922,0.0756,-0.4274,-0.9354,-1.0726,0
29155,3,0.3271,0.5541,1.0166,0.1849,-1.7322,2
29157,3,0.3223,0.863,0.1566,0.2191,0.1254,2
29159,2,0.2442,0.9101,0.4177,0.4531,-0.0558,2
29161,2,0.1685,0.5966,-0.7181,1.0818,-0.3156,2
29163,3,0.2107,0.8919,0.115,1.0006,-0.2173,2
29165,1,1.0577,0.8944,0.7004,0.0127,2.0127,2
29167,1,-0.4051,-1.4284,0.3209,-0.0837,-0.2263,0
29169,2,-0.2346,0.8328,-0.836,0.1436,0.3139,0
29171,4,-0.8942,0.8645,-0.3173,-1.3427,-0.4853,2
29173,4,-0.2602,-1.5275,0.3087,0.4745,0.3496,1
29175,3,0.0827,0.8804,0.114,0.8783,-0.1834,2
29177,1,0.1359,0.8859,0.814,-1.0611,0.6561,0
29179,4,-0.8828,0.8359,-0.9457,-0.203,-1.5563,2
29181,4,-0.6527,0.8698,-0.2677,-0.3612,-1.4203,2
29183,1,1.2896,-1.5459,0.4446,0.2197,1.9803,1
29185,4,-0.8309,-1.5265,-0.2371,-0.7909,-0.9732,1
29186,3,-0.0119,-1.5272,-0.1197,0.3479,0.3036,1
29187,2,0.6426,-1.531,0.5536,0.6809,-0.5453,1
29189,1,1.7439,-1.5375,0.522,0.7327,1.4506,1
29195,3,0.1626,0.8552,0.3421,0.5289,-0.0284,2
29197,4,-1.0992,-1.5258,-0.2492,0.0565,-0.331,1
29199,4,-0.6356,0.8491,0.1062,-0.1685,-0.4869,2
29201,2,0.5131,0.859,0.2116,0.3052,-0.3464,2
29203,4,-0.9899,0.8356,-0.504,-0.7357,-1.5211,0
29205,4,-0.8878,0.8663,-0.3806,0.0996,-0.3248,2
29207,3,0.2623,-0.6142,0.088,0.0119,-0.7366,1
29209,4,-0.1352,0.8749,-0.0808,-0.263,0.0001,2
29211,4,-1.158,0.8336,-0.2909,-0.8715,-0.6848,2
29213,3,-0.1091,0.8784,-0.0561,1.9495,-0.1601,2
29215,4,-1.0232,-0.615,-0.4001,-0.0066,-0.9032,1
29217,3,0.0082,-1.4391,0.1749,0.8095,-0.212,1
29219,1,0.2902,0.0609,-0.0004,-0.6552,0.52,0
29221,1,0.1737,0.9133,0.186,-1.0874,-1.1797,0
29223,4,-0.6084,0.8268,-0.4878,-0.7104,-1.77,2
29225,1,-0.2064,-1.0977,-0.0625,-1.0092,0.0635,0
29227,4,-1.4465,0.8844,0.0852,-2.3267,-0.2679,0
29229,3,-0.701,0.8732,0.1153,0.1457,-0.8285,2
29510,1,2.126,-1.5209,0.1118,0.8824,-1.4543,1
30001,3,-1.027,1.081,0.6549,0.3774,-0.0394,2
30003,3,-1.8136,1.0809,0.3656,-0.5193,-1.7135,0
30005,4,-2.3141,0.9766,0.6174,0.3897,-1.2757,2
30007,4,-1.2292,0.9592,1.1109,-0.1986,0.301,2
30009,1,-1.111,1.0137,0.6573,0.0235,0.1123,0
30011,4,-2.5716,-1.4817,0.5186,-0.7898,-0.3799,1
30013,1,-0.1847,1.0154,0.9965,1.1897,0.2079,2
30015,4,-2.2071,1.0361,0.8228,-1.1481,-0.2642,2
30017,3,-0.7175,0.0212,0.4117,0.9602,-0.0402,2
30019,4,-2.5465,-0.0853,0.8411,-0.2188,-0.2045,2
30021,3,-1.1197,0.0207,0.4697,-0.2141,0.1911,2
30023,3,-0.9371,-1.4876,0.994,1.1066,-0.6119,1
30025,4,-2.5353,0.9568,0.5185,-0.4767,0.1959,2
30027,3,-0.8529,0.9575,0.9039,1.0863,-0.0127,2
30029,2,0.4086,1.0703,0.5613,1.3323,0.2149,2
30031,2,0.3724,1.0753,0.8066,1.306,0.6099,2
30033,4,-2.9895,-1.4899,0.3313,-1.2802,-1.2789,0
30035,3,-1.2781,1.0271,0.7178,-0.0141,-1.6069,0
30037,4,-2.9071,0.9835,0.3475,-3.5048,-1.1826,0
30039,4,-2.0472,0.9381,0.6574,-0.7565,-0.861,2
30041,3,-0.6283,0.9391,0.4134,0.3693,-0.3734,2
30043,4,-1.4096,1.0199,1.487,-0.3156,1.1477,2
30045,4,-2.8155,-0.1512,0.61,-0.8381,-0.314,0
30047,3,-0.9671,1.0351,0.7598,1.1506,-0.4776,2
30049,2,0.1203,1.0179,1.1077,1.682,0.6112,2
30051,4,-2.3906,0.9152,0.7383,-0.559,-0.3259,2
30053,3,-0.4284,1.031,0.3931,0.6008,-1.1087,2
30055,4,-2.6111,-1.4873,0.468,0.3957,-0.0605,1
30057,4,-2.2253,0.2389,0.761,0.2163,-0.0431,2
30059,4,-2.3414,-0.3527,0.8102,-0.6619,-1.0265,0
30061,4,-1.8245,1.0018,0.4983,-0.2841,-0.8562,2
30063,1,0.6827,1.0035,0.4238,1.6156,0.3588,2
30065,4,-1.6371,0.0636,0.2763,0.0113,-0.7974,2
30067,3,-0.49,1.0315,0.7916,1.6855,0.193,2
30069,4,-3.2418,-1.4857,0.3475,-2.7247,-1.0343,0
30071,4,-2.4286,0.9959,0.6776,-0.8165,-0.478,2
30073,3,-1.9984,0.9692,0.7968,-0.6637,-0.4164,0
30075,4,-2.3428,-1.5015,0.1659,-1.7798,-0.2315,0
30077,3,-1.6213,0.9954,0.9035,0.0304,-0.0755,2
30079,4,-2.7943,0.969,0.5643,-2.456,-0.4119,0
30081,3,-0.8942,1.0242,0.4801,0.4273,0.5021,2
30083,3,-1.0693,0.9348,0.6933,-0.5992,0.0604,2
30085,3,-1.2921,0.0952,0.6544,0.3418,-1.6066,0
30087,4,-1.3921,1.0183,0.5254,-0.3645,-0.53,2
30089,4,-1.5699,1.0139,0.8599,0.138,-0.8284,2
30091,4,-2.3742,-1.1539,0.9681,-0.2425,-0.0957,1
30093,2,0.0956,0.8473,1.3143,1.5834,0.0693,2
30095,4,-1.7324,0.9777,0.6655,-0.0336,0.4049,2
30097,4,-2.2372,0.0095,0.6566,-1.1701,0.2907,2
30099,4,-2.1676,0.9204,0.7098,0.3997,0.004,2
