Time_Period,ICD-10 Code,Outcome,Stratum_Type,Stratum_Value,Stratum_Label,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2016-2020,C00_C97,All-site Cancer,Cluster_k3,1,Medium EQI,897860,459340937,150.2586,0.1612,149.948,150.5697,150.26 ± 0.16
2016-2020,C00_C97,All-site Cancer,Cluster_k3,2,High EQI,1913618,1091653881,147.5352,0.1083,147.3262,147.7444,147.54 ± 0.11
2016-2020,C00_C97,All-site Cancer,Cluster_k3,National,National,2993823,1633304947,149.1478,0.0875,148.9789,149.3168,149.15 ± 0.09
2016-2020,C00_C97,All-site Cancer,Cluster_k4,0,Very Low EQI,108933,53418091,151.8184,0.4675,150.9182,152.7227,151.82 ± 0.47
2016-2020,C00_C97,All-site Cancer,Cluster_k4,1,Low EQI,276135,129236985,161.3311,0.3134,160.7299,161.934,161.33 ± 0.31
2016-2020,C00_C97,All-site Cancer,Cluster_k4,2,Medium EQI,833043,426357583,150.6272,0.1678,150.3039,150.951,150.63 ± 0.17
2016-2020,C00_C97,All-site Cancer,Cluster_k4,3,High EQI,1775712,1024292288,146.8268,0.1119,146.611,147.0429,146.83 ± 0.11
2016-2020,C00_C97,All-site Cancer,Cluster_k4,National,National,2993823,1633304947,149.1478,0.0875,148.9789,149.3168,149.15 ± 0.09
2016-2020,C00_C97,All-site Cancer,Cluster_k5,0,Very Low EQI,51435,31982182,130.8777,0.5842,129.7491,132.0137,130.88 ± 0.58
2016-2020,C00_C97,All-site Cancer,Cluster_k5,1,Low EQI,48984,20195392,167.9122,0.7753,166.4285,169.4059,167.91 ± 0.78
2016-2020,C00_C97,All-site Cancer,Cluster_k5,2,Medium EQI,831525,421298178,151.6588,0.1691,151.333,151.9852,151.66 ± 0.17
2016-2020,C00_C97,All-site Cancer,Cluster_k5,3,High EQI,325103,154273801,161.6814,0.2892,161.1261,162.2381,161.68 ± 0.29
2016-2020,C00_C97,All-site Cancer,Cluster_k5,4,Very High EQI,1736776,1005555394,146.2694,0.1127,146.052,146.4871,146.27 ± 0.11
2016-2020,C00_C97,All-site Cancer,Cluster_k5,National,National,2993823,1633304947,149.1478,0.0875,148.9789,149.3168,149.15 ± 0.09
2016-2020,C18_C21,Colorectal Cancer,Cluster_k3,0,Low EQI,17403,82310129,16.0064,0.1243,15.7695,16.246,16.01 ± 0.12
2016-2020,C18_C21,Colorectal Cancer,Cluster_k3,1,Medium EQI,79716,459340937,13.5237,0.0488,13.43,13.6179,13.52 ± 0.05
2016-2020,C18_C21,Colorectal Cancer,Cluster_k3,2,High EQI,168335,1091653881,13.0875,0.0324,13.0251,13.1502,13.09 ± 0.03
2016-2020,C18_C21,Colorectal Cancer,Cluster_k3,National,National,265454,1633304947,13.3684,0.0264,13.3176,13.4193,13.37 ± 0.03
2016-2020,C18_C21,Colorectal Cancer,Cluster_k4,0,Very Low EQI,10564,53418091,14.9536,0.1483,14.6698,15.2415,14.95 ± 0.15
2016-2020,C18_C21,Colorectal Cancer,Cluster_k4,1,Low EQI,25715,129236985,15.3765,0.0983,15.1892,15.5657,15.38 ± 0.10
2016-2020,C18_C21,Colorectal Cancer,Cluster_k4,2,Medium EQI,73449,426357583,13.4655,0.0507,13.3683,13.5632,13.47 ± 0.05
2016-2020,C18_C21,Colorectal Cancer,Cluster_k4,3,High EQI,155726,1024292288,12.9703,0.0334,12.9059,13.0349,12.97 ± 0.03
2016-2020,C18_C21,Colorectal Cancer,Cluster_k4,National,National,265454,1633304947,13.3684,0.0264,13.3176,13.4193,13.37 ± 0.03
2016-2020,C18_C21,Colorectal Cancer,Cluster_k5,0,Very Low EQI,5194,31982182,13.2313,0.186,12.8739,13.5961,13.23 ± 0.19
2016-2020,C18_C21,Colorectal Cancer,Cluster_k5,1,Low EQI,4702,20195392,16.4997,0.2472,16.0314,16.9781,16.50 ± 0.25
2016-2020,C18_C21,Colorectal Cancer,Cluster_k5,2,Medium EQI,73248,421298178,13.5562,0.0511,13.4582,13.6547,13.56 ± 0.05
2016-2020,C18_C21,Colorectal Cancer,Cluster_k5,3,High EQI,30061,154273801,15.2911,0.0903,15.1187,15.465,15.29 ± 0.09
2016-2020,C18_C21,Colorectal Cancer,Cluster_k5,4,Very High EQI,152249,1005555394,12.9121,0.0336,12.8474,12.9772,12.91 ± 0.03
2016-2020,C18_C21,Colorectal Cancer,Cluster_k5,National,National,265454,1633304947,13.3684,0.0264,13.3176,13.4193,13.37 ± 0.03
2016-2020,C22,Liver Cancer,Cluster_k3,0,Low EQI,8559,82310129,7.4991,0.0826,7.341,7.6596,7.50 ± 0.08
2016-2020,C22,Liver Cancer,Cluster_k3,1,Medium EQI,40614,459340937,6.6306,0.0334,6.5663,6.6954,6.63 ± 0.03
2016-2020,C22,Liver Cancer,Cluster_k3,2,High EQI,88227,1091653881,6.584,0.0225,6.5407,6.6276,6.58 ± 0.02
2016-2020,C22,Liver Cancer,Cluster_k3,National,National,137400,1633304947,6.6422,0.0182,6.6071,6.6774,6.64 ± 0.02
2016-2020,C22,Liver Cancer,Cluster_k4,0,Very Low EQI,5158,53418091,7.0552,0.0997,6.8639,7.2504,7.06 ± 0.10
2016-2020,C22,Liver Cancer,Cluster_k4,1,Low EQI,13078,129236985,7.4497,0.0664,7.3225,7.5785,7.45 ± 0.07
2016-2020,C22,Liver Cancer,Cluster_k4,2,Medium EQI,37425,426357583,6.5932,0.0346,6.5266,6.6603,6.59 ± 0.03
2016-2020,C22,Liver Cancer,Cluster_k4,3,High EQI,81739,1024292288,6.541,0.0232,6.4962,6.586,6.54 ± 0.02
2016-2020,C22,Liver Cancer,Cluster_k4,National,National,137400,1633304947,6.6422,0.0182,6.6071,6.6774,6.64 ± 0.02
2016-2020,C22,Liver Cancer,Cluster_k5,0,Very Low EQI,2728,31982182,6.8369,0.1324,6.5828,7.0984,6.84 ± 0.13
2016-2020,C22,Liver Cancer,Cluster_k5,1,Low EQI,2048,20195392,6.8397,0.1542,6.5467,7.1425,6.84 ± 0.15
2016-2020,C22,Liver Cancer,Cluster_k5,2,Medium EQI,37495,421298178,6.6602,0.0349,6.5929,6.7279,6.66 ± 0.03
2016-2020,C22,Liver Cancer,Cluster_k5,3,High EQI,15392,154273801,7.453,0.0612,7.3357,7.5717,7.45 ± 0.06
2016-2020,C22,Liver Cancer,Cluster_k5,4,Very High EQI,79737,1005555394,6.5013,0.0234,6.4563,6.5466,6.50 ± 0.02
2016-2020,C22,Liver Cancer,Cluster_k5,National,National,137400,1633304947,6.6422,0.0182,6.6071,6.6774,6.64 ± 0.02
2016-2020,C25,Pancreatic Cancer,Cluster_k3,0,Low EQI,12221,82310129,10.8329,0.0997,10.6416,11.0267,10.83 ± 0.10
2016-2020,C25,Pancreatic Cancer,Cluster_k3,1,Medium EQI,67633,459340937,11.2037,0.0437,11.1194,11.2884,11.20 ± 0.04
2016-2020,C25,Pancreatic Cancer,Cluster_k3,2,High EQI,144303,1091653881,11.0091,0.0294,10.9524,11.0661,11.01 ± 0.03
2016-2020,C25,Pancreatic Cancer,Cluster_k3,National,National,224157,1633304947,11.0499,0.0237,11.0042,11.0958,11.05 ± 0.02
2016-2020,C25,Pancreatic Cancer,Cluster_k4,0,Very Low EQI,7947,53418091,10.9459,0.1244,10.7066,11.1893,10.95 ± 0.12
2016-2020,C25,Pancreatic Cancer,Cluster_k4,1,Low EQI,18693,129236985,10.7448,0.08,10.5913,10.9,10.74 ± 0.08
2016-2020,C25,Pancreatic Cancer,Cluster_k4,2,Medium EQI,62736,426357583,11.2314,0.0455,11.1436,11.3196,11.23 ± 0.05
2016-2020,C25,Pancreatic Cancer,Cluster_k4,3,High EQI,134781,1024292288,11.0344,0.0305,10.9755,11.0934,11.03 ± 0.03
2016-2020,C25,Pancreatic Cancer,Cluster_k4,National,National,224157,1633304947,11.0499,0.0237,11.0042,11.0958,11.05 ± 0.02
2016-2020,C25,Pancreatic Cancer,Cluster_k5,0,Very Low EQI,4097,31982182,10.3586,0.1636,10.0438,10.6807,10.36 ± 0.16
2016-2020,C25,Pancreatic Cancer,Cluster_k5,1,Low EQI,3319,20195392,11.2676,0.1994,10.8874,11.6575,11.27 ± 0.20
2016-2020,C25,Pancreatic Cancer,Cluster_k5,2,Medium EQI,62267,421298178,11.2396,0.0457,11.1515,11.3282,11.24 ± 0.05
2016-2020,C25,Pancreatic Cancer,Cluster_k5,3,High EQI,22097,154273801,10.8111,0.074,10.669,10.9546,10.81 ± 0.07
2016-2020,C25,Pancreatic Cancer,Cluster_k5,4,Very High EQI,132377,1005555394,11.0399,0.0308,10.9805,11.0996,11.04 ± 0.03
2016-2020,C25,Pancreatic Cancer,Cluster_k5,National,National,224157,1633304947,11.0499,0.0237,11.0042,11.0958,11.05 ± 0.02
2016-2020,C34,Lung Cancer,Cluster_k3,0,Low EQI,49488,82310129,43.2089,0.1972,42.829,43.5913,43.21 ± 0.20
2016-2020,C34,Lung Cancer,Cluster_k3,1,Medium EQI,217991,459340937,35.8555,0.0778,35.7051,36.0063,35.86 ± 0.08
2016-2020,C34,Lung Cancer,Cluster_k3,2,High EQI,444592,1091653881,33.8024,0.0514,33.7031,33.9019,33.80 ± 0.05
2016-2020,C34,Lung Cancer,Cluster_k3,National,National,712071,1633304947,34.9095,0.0419,34.8284,34.9906,34.91 ± 0.04
2016-2020,C34,Lung Cancer,Cluster_k4,0,Very Low EQI,27642,53418091,37.658,0.2292,37.2154,38.1046,37.66 ± 0.23
2016-2020,C34,Lung Cancer,Cluster_k4,1,Low EQI,72183,129236985,40.957,0.1548,40.6588,41.2569,40.96 ± 0.15
2016-2020,C34,Lung Cancer,Cluster_k4,2,Medium EQI,202285,426357583,35.9556,0.081,35.799,36.1126,35.96 ± 0.08
2016-2020,C34,Lung Cancer,Cluster_k4,3,High EQI,409961,1024292288,33.4656,0.053,33.3633,33.5682,33.47 ± 0.05
2016-2020,C34,Lung Cancer,Cluster_k4,National,National,712071,1633304947,34.9095,0.0419,34.8284,34.9906,34.91 ± 0.04
2016-2020,C34,Lung Cancer,Cluster_k5,0,Very Low EQI,10835,31982182,27.3072,0.2649,26.7954,27.8263,27.31 ± 0.26
2016-2020,C34,Lung Cancer,Cluster_k5,1,Low EQI,13836,20195392,46.1902,0.3991,45.4237,46.9663,46.19 ± 0.40
2016-2020,C34,Lung Cancer,Cluster_k5,2,Medium EQI,203442,421298178,36.4462,0.0819,36.288,36.6049,36.45 ± 0.08
2016-2020,C34,Lung Cancer,Cluster_k5,3,High EQI,84755,154273801,40.9774,0.1429,40.702,41.2542,40.98 ± 0.14
2016-2020,C34,Lung Cancer,Cluster_k5,4,Very High EQI,399203,1005555394,33.2025,0.0533,33.0995,33.3056,33.20 ± 0.05
2016-2020,C34,Lung Cancer,Cluster_k5,National,National,712071,1633304947,34.9095,0.0419,34.8284,34.9906,34.91 ± 0.04
2016-2020,C50,Breast Cancer,Cluster_k3,0,Low EQI,11322,82310129,10.6126,0.1028,10.4181,10.81,10.61 ± 0.10
2016-2020,C50,Breast Cancer,Cluster_k3,1,Medium EQI,63539,459340937,10.9355,0.0444,10.8506,11.0208,10.94 ± 0.04
2016-2020,C50,Breast Cancer,Cluster_k3,2,High EQI,137771,1091653881,10.7852,0.0296,10.7283,10.8423,10.79 ± 0.03
2016-2020,C50,Breast Cancer,Cluster_k3,National,National,212632,1633304947,10.8134,0.0239,10.7675,10.8595,10.81 ± 0.02
2016-2020,C50,Breast Cancer,Cluster_k4,0,Very Low EQI,7015,53418091,10.1142,0.1236,9.8789,10.3537,10.11 ± 0.12
2016-2020,C50,Breast Cancer,Cluster_k4,1,Low EQI,17590,129236985,10.722,0.0833,10.5641,10.8816,10.72 ± 0.08
2016-2020,C50,Breast Cancer,Cluster_k4,2,Medium EQI,59252,426357583,11.0129,0.0463,10.9244,11.1019,11.01 ± 0.05
2016-2020,C50,Breast Cancer,Cluster_k4,3,High EQI,128775,1024292288,10.7914,0.0306,10.7326,10.8505,10.79 ± 0.03
2016-2020,C50,Breast Cancer,Cluster_k4,National,National,212632,1633304947,10.8134,0.0239,10.7675,10.8595,10.81 ± 0.02
2016-2020,C50,Breast Cancer,Cluster_k5,0,Very Low EQI,3586,31982182,9.2814,0.1575,8.9801,9.5903,9.28 ± 0.16
2016-2020,C50,Breast Cancer,Cluster_k5,1,Low EQI,2962,20195392,10.5785,0.2006,10.201,10.9665,10.58 ± 0.20
2016-2020,C50,Breast Cancer,Cluster_k5,2,Medium EQI,58864,421298178,11.0492,0.0466,10.9601,11.1388,11.05 ± 0.05
2016-2020,C50,Breast Cancer,Cluster_k5,3,High EQI,20834,154273801,10.7744,0.0768,10.6286,10.9218,10.77 ± 0.08
2016-2020,C50,Breast Cancer,Cluster_k5,4,Very High EQI,126386,1005555394,10.783,0.0309,10.7236,10.8426,10.78 ± 0.03
2016-2020,C50,Breast Cancer,Cluster_k5,National,National,212632,1633304947,10.8134,0.0239,10.7675,10.8595,10.81 ± 0.02
2016-2020,C56,Ovary Cancer,Cluster_k3,0,Low EQI,3471,82310129,3.1714,0.0551,3.0667,3.2787,3.17 ± 0.06
2016-2020,C56,Ovary Cancer,Cluster_k3,1,Medium EQI,20678,459340937,3.4814,0.0246,3.4341,3.5291,3.48 ± 0.02
2016-2020,C56,Ovary Cancer,Cluster_k3,2,High EQI,44819,1091653881,3.4489,0.0166,3.417,3.481,3.45 ± 0.02
2016-2020,C56,Ovary Cancer,Cluster_k3,National,National,68968,1633304947,3.4417,0.0133,3.4161,3.4675,3.44 ± 0.01
2016-2020,C56,Ovary Cancer,Cluster_k4,0,Very Low EQI,2110,53418091,2.9632,0.0657,2.8381,3.0924,2.96 ± 0.07
2016-2020,C56,Ovary Cancer,Cluster_k4,1,Low EQI,5615,129236985,3.324,0.0455,3.2376,3.4121,3.32 ± 0.05
2016-2020,C56,Ovary Cancer,Cluster_k4,2,Medium EQI,19330,426357583,3.5171,0.0258,3.4677,3.5671,3.52 ± 0.03
2016-2020,C56,Ovary Cancer,Cluster_k4,3,High EQI,41913,1024292288,3.4572,0.0172,3.4242,3.4905,3.46 ± 0.02
2016-2020,C56,Ovary Cancer,Cluster_k4,National,National,68968,1633304947,3.4417,0.0133,3.4161,3.4675,3.44 ± 0.01
2016-2020,C56,Ovary Cancer,Cluster_k5,0,Very Low EQI,1105,31982182,2.8116,0.0857,2.6483,2.9824,2.81 ± 0.09
2016-2020,C56,Ovary Cancer,Cluster_k5,1,Low EQI,879,20195392,3.0402,0.1048,2.8425,3.248,3.04 ± 0.10
2016-2020,C56,Ovary Cancer,Cluster_k5,2,Medium EQI,19180,421298178,3.5212,0.0259,3.4716,3.5714,3.52 ± 0.03
2016-2020,C56,Ovary Cancer,Cluster_k5,3,High EQI,6540,154273801,3.2956,0.0417,3.2162,3.3765,3.30 ± 0.04
2016-2020,C56,Ovary Cancer,Cluster_k5,4,Very High EQI,41264,1005555394,3.4654,0.0173,3.432,3.499,3.47 ± 0.02
2016-2020,C56,Ovary Cancer,Cluster_k5,National,National,68968,1633304947,3.4417,0.0133,3.4161,3.4675,3.44 ± 0.01
2016-2020,C61,Prostate Cancer,Cluster_k3,0,Low EQI,9073,82310129,8.0804,0.0854,7.9149,8.2484,8.08 ± 0.09
2016-2020,C61,Prostate Cancer,Cluster_k3,1,Medium EQI,46392,459340937,7.6155,0.0357,7.5463,7.6851,7.62 ± 0.04
2016-2020,C61,Prostate Cancer,Cluster_k3,2,High EQI,101137,1091653881,7.866,0.025,7.8176,7.9147,7.87 ± 0.02
2016-2020,C61,Prostate Cancer,Cluster_k3,National,National,156602,1633304947,7.7981,0.0199,7.7595,7.8368,7.80 ± 0.02
2016-2020,C61,Prostate Cancer,Cluster_k4,0,Very Low EQI,5861,53418091,7.9979,0.1051,7.7945,8.2054,8.00 ± 0.11
2016-2020,C61,Prostate Cancer,Cluster_k4,1,Low EQI,14076,129236985,8.1352,0.069,8.0014,8.2708,8.14 ± 0.07
2016-2020,C61,Prostate Cancer,Cluster_k4,2,Medium EQI,42844,426357583,7.6046,0.0371,7.5328,7.677,7.60 ± 0.04
2016-2020,C61,Prostate Cancer,Cluster_k4,3,High EQI,93821,1024292288,7.8345,0.0259,7.7845,7.8848,7.83 ± 0.03
2016-2020,C61,Prostate Cancer,Cluster_k4,National,National,156602,1633304947,7.7981,0.0199,7.7595,7.8368,7.80 ± 0.02
2016-2020,C61,Prostate Cancer,Cluster_k5,0,Very Low EQI,2909,31982182,7.2662,0.1359,7.0045,7.5351,7.27 ± 0.14
2016-2020,C61,Prostate Cancer,Cluster_k5,1,Low EQI,2521,20195392,8.5174,0.1707,8.1881,8.8565,8.52 ± 0.17
2016-2020,C61,Prostate Cancer,Cluster_k5,2,Medium EQI,42823,421298178,7.6666,0.0374,7.5942,7.7396,7.67 ± 0.04
2016-2020,C61,Prostate Cancer,Cluster_k5,3,High EQI,16490,154273801,8.127,0.0637,8.0034,8.252,8.13 ± 0.06
2016-2020,C61,Prostate Cancer,Cluster_k5,4,Very High EQI,91859,1005555394,7.8105,0.0261,7.7601,7.8612,7.81 ± 0.03
2016-2020,C61,Prostate Cancer,Cluster_k5,National,National,156602,1633304947,7.7981,0.0199,7.7595,7.8368,7.80 ± 0.02
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k3,0,Low EQI,4763,82310129,4.303,0.0637,4.1817,4.427,4.30 ± 0.06
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k3,1,Medium EQI,20190,459340937,3.3713,0.0241,3.3249,3.4181,3.37 ± 0.02
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k3,2,High EQI,45321,1091653881,3.4844,0.0166,3.4524,3.5166,3.48 ± 0.02
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k3,National,National,70274,1633304947,3.4935,0.0134,3.4677,3.5194,3.49 ± 0.01
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k4,0,Very Low EQI,2556,53418091,3.586,0.0722,3.4483,3.7278,3.59 ± 0.07
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k4,1,Low EQI,7429,129236985,4.3375,0.0514,4.2394,4.4373,4.34 ± 0.05
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k4,2,Medium EQI,18712,426357583,3.3763,0.0251,3.3281,3.4251,3.38 ± 0.03
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k4,3,High EQI,41577,1024292288,3.4284,0.0171,3.3955,3.4615,3.43 ± 0.02
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k4,National,National,70274,1633304947,3.4935,0.0134,3.4677,3.5194,3.49 ± 0.01
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k5,0,Very Low EQI,1130,31982182,2.8854,0.087,2.7196,3.0587,2.89 ± 0.09
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k5,1,Low EQI,1250,20195392,4.338,0.1258,4.1008,4.5853,4.34 ± 0.13
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k5,2,Medium EQI,18726,421298178,3.4089,0.0253,3.3602,3.4581,3.41 ± 0.03
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k5,3,High EQI,8738,154273801,4.3377,0.0473,4.2473,4.4297,4.34 ± 0.05
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k5,4,Very High EQI,40430,1005555394,3.3959,0.0172,3.3628,3.4291,3.40 ± 0.02
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k5,National,National,70274,1633304947,3.4935,0.0134,3.4677,3.5194,3.49 ± 0.01
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k3,0,Low EQI,5595,82310129,5.0737,0.069,4.9416,5.2084,5.07 ± 0.07
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k3,1,Medium EQI,30103,459340937,5.0738,0.0297,5.0167,5.1315,5.07 ± 0.03
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k3,2,High EQI,65643,1091653881,5.1509,0.0204,5.1116,5.1905,5.15 ± 0.02
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k3,National,National,101341,1633304947,5.1195,0.0163,5.0881,5.1512,5.12 ± 0.02
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k4,0,Very Low EQI,3487,53418091,4.8764,0.0837,4.7159,5.041,4.88 ± 0.08
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k4,1,Low EQI,8787,129236985,5.1686,0.056,5.0611,5.2778,5.17 ± 0.06
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k4,2,Medium EQI,27922,426357583,5.0887,0.0309,5.0292,5.1487,5.09 ± 0.03
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k4,3,High EQI,61145,1024292288,5.1486,0.0211,5.1078,5.1895,5.15 ± 0.02
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k4,National,National,101341,1633304947,5.1195,0.0163,5.0881,5.1512,5.12 ± 0.02
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k5,0,Very Low EQI,1844,31982182,4.698,0.1107,4.486,4.9174,4.70 ± 0.11
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k5,1,Low EQI,1430,20195392,4.9371,0.133,4.6845,5.1997,4.94 ± 0.13
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k5,2,Medium EQI,27707,421298178,5.0929,0.0311,5.0331,5.1532,5.09 ± 0.03
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k5,3,High EQI,10384,154273801,5.2033,0.0519,5.1037,5.3044,5.20 ± 0.05
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k5,4,Very High EQI,59976,1005555394,5.1441,0.0213,5.103,5.1854,5.14 ± 0.02
2016-2020,C82_C85,Non-Hodgkin Lymphoma,Cluster_k5,National,National,101341,1633304947,5.1195,0.0163,5.0881,5.1512,5.12 ± 0.02
2016-2020,C91_C95,Leukemia,Cluster_k3,0,Low EQI,6470,82310129,5.9923,0.0761,5.8472,6.1402,5.99 ± 0.08
2016-2020,C91_C95,Leukemia,Cluster_k3,1,Medium EQI,34815,459340937,5.9642,0.0325,5.9017,6.0272,5.96 ± 0.03
2016-2020,C91_C95,Leukemia,Cluster_k3,2,High EQI,74637,1091653881,5.9291,0.022,5.8866,5.9718,5.93 ± 0.02
2016-2020,C91_C95,Leukemia,Cluster_k3,National,National,115922,1633304947,5.9395,0.0177,5.9054,5.9738,5.94 ± 0.02
2016-2020,C91_C95,Leukemia,Cluster_k4,0,Very Low EQI,3984,53418091,5.6938,0.0918,5.5184,5.8734,5.69 ± 0.09
2016-2020,C91_C95,Leukemia,Cluster_k4,1,Low EQI,10111,129236985,6.0802,0.0617,5.9623,6.1999,6.08 ± 0.06
2016-2020,C91_C95,Leukemia,Cluster_k4,2,Medium EQI,32360,426357583,5.9898,0.0339,5.9247,6.0554,5.99 ± 0.03
2016-2020,C91_C95,Leukemia,Cluster_k4,3,High EQI,69467,1024292288,5.9191,0.0228,5.8751,5.9632,5.92 ± 0.02
2016-2020,C91_C95,Leukemia,Cluster_k4,National,National,115922,1633304947,5.9395,0.0177,5.9054,5.9738,5.94 ± 0.02
2016-2020,C91_C95,Leukemia,Cluster_k5,0,Very Low EQI,2017,31982182,5.2805,0.1193,5.0525,5.5161,5.28 ± 0.12
2016-2020,C91_C95,Leukemia,Cluster_k5,1,Low EQI,1708,20195392,5.9895,0.1482,5.7088,6.2805,5.99 ± 0.15
2016-2020,C91_C95,Leukemia,Cluster_k5,2,Medium EQI,32127,421298178,6.0005,0.0341,5.9351,6.0665,6.00 ± 0.03
2016-2020,C91_C95,Leukemia,Cluster_k5,3,High EQI,11909,154273801,6.0928,0.0569,5.9838,6.2032,6.09 ± 0.06
2016-2020,C91_C95,Leukemia,Cluster_k5,4,Very High EQI,68161,1005555394,5.914,0.023,5.8697,5.9586,5.91 ± 0.02
2016-2020,C91_C95,Leukemia,Cluster_k5,National,National,115922,1633304947,5.9395,0.0177,5.9054,5.9738,5.94 ± 0.02
2016-2020,F01,Vascular Dementia (VD),Cluster_k3,0,Low EQI,3378,82310129,3.0979,0.0535,2.9943,3.2041,3.10 ± 0.05
2016-2020,F01,Vascular Dementia (VD),Cluster_k3,1,Medium EQI,24004,459340937,3.8705,0.0251,3.8216,3.9197,3.87 ± 0.03
2016-2020,F01,Vascular Dementia (VD),Cluster_k3,2,High EQI,58040,1091653881,4.5496,0.019,4.5127,4.5868,4.55 ± 0.02
2016-2020,F01,Vascular Dementia (VD),Cluster_k3,National,National,85422,1633304947,4.2612,0.0147,4.2327,4.2899,4.26 ± 0.01
2016-2020,F01,Vascular Dementia (VD),Cluster_k4,0,Very Low EQI,2782,53418091,3.7987,0.0722,3.6589,3.9426,3.80 ± 0.07
2016-2020,F01,Vascular Dementia (VD),Cluster_k4,1,Low EQI,5541,129236985,3.291,0.0443,3.2049,3.3788,3.29 ± 0.04
2016-2020,F01,Vascular Dementia (VD),Cluster_k4,2,Medium EQI,22000,426357583,3.839,0.026,3.7884,3.8901,3.84 ± 0.03
2016-2020,F01,Vascular Dementia (VD),Cluster_k4,3,High EQI,55099,1024292288,4.6301,0.0198,4.5916,4.669,4.63 ± 0.02
2016-2020,F01,Vascular Dementia (VD),Cluster_k4,National,National,85422,1633304947,4.2612,0.0147,4.2327,4.2899,4.26 ± 0.01
2016-2020,F01,Vascular Dementia (VD),Cluster_k5,0,Very Low EQI,1837,31982182,4.3802,0.1029,4.1821,4.5852,4.38 ± 0.10
2016-2020,F01,Vascular Dementia (VD),Cluster_k5,1,Low EQI,920,20195392,3.1712,0.1048,2.9696,3.383,3.17 ± 0.10
2016-2020,F01,Vascular Dementia (VD),Cluster_k5,2,Medium EQI,21976,421298178,3.878,0.0263,3.8269,3.9296,3.88 ± 0.03
2016-2020,F01,Vascular Dementia (VD),Cluster_k5,3,High EQI,6523,154273801,3.3041,0.041,3.2244,3.3852,3.30 ± 0.04
2016-2020,F01,Vascular Dementia (VD),Cluster_k5,4,Very High EQI,54166,1005555394,4.6289,0.02,4.59,4.668,4.63 ± 0.02
2016-2020,F01,Vascular Dementia (VD),Cluster_k5,National,National,85422,1633304947,4.2612,0.0147,4.2327,4.2899,4.26 ± 0.01
2016-2020,F03,Unspecified Dementia (UD),Cluster_k3,0,Low EQI,25431,82310129,23.4661,0.1474,23.1785,23.7563,23.47 ± 0.15
2016-2020,F03,Unspecified Dementia (UD),Cluster_k3,1,Medium EQI,148032,459340937,23.8061,0.0622,23.685,23.9277,23.81 ± 0.06
2016-2020,F03,Unspecified Dementia (UD),Cluster_k3,2,High EQI,332149,1091653881,26.0154,0.0454,25.927,26.1041,26.02 ± 0.05
2016-2020,F03,Unspecified Dementia (UD),Cluster_k3,National,National,505612,1633304947,25.1975,0.0356,25.1281,25.267,25.20 ± 0.04
2016-2020,F03,Unspecified Dementia (UD),Cluster_k4,0,Very Low EQI,15017,53418091,20.6045,0.1686,20.2763,20.9367,20.60 ± 0.17
2016-2020,F03,Unspecified Dementia (UD),Cluster_k4,1,Low EQI,40169,129236985,23.926,0.1196,23.6926,24.1611,23.93 ± 0.12
2016-2020,F03,Unspecified Dementia (UD),Cluster_k4,2,Medium EQI,138679,426357583,24.1165,0.0651,23.9897,24.2437,24.12 ± 0.07
2016-2020,F03,Unspecified Dementia (UD),Cluster_k4,3,High EQI,311747,1024292288,26.1739,0.0471,26.0821,26.266,26.17 ± 0.05
